timestamp,tbs_sum
1592336722.3914375,237264
1592336723.4557054,110096
1592336724.4047627,200888
1592336725.41553,160744
1592336726.386759,137560
1592336727.3451123,122120
1592336728.3738475,213704
1592336729.308303,202104
1592336730.3640313,228912
1592336731.3529868,273120
1592336732.4047563,98992
1592336733.4001207,138848
1592336734.4227648,193360
1592336735.4499297,235616
1592336736.3417232,171336
1592336737.4288292,172184
1592336738.348829,161400
1592336739.3049676,80080
1592336740.3690922,84888
1592336741.4262173,265808
1592336742.2800975,137184
1592336743.4213471,169024
1592336744.38849,189160
1592336745.4086936,211184
1592336746.3215556,152304
1592336747.358455,230096
1592336748.318634,200688
1592336749.3543673,210224
1592336750.3248525,196864
1592336751.3849556,149600
1592336752.397369,150488
1592336753.3671465,168584
1592336754.380231,163840
1592336755.3630872,222376
1592336756.370413,151160
1592336757.384843,167736
1592336758.4551396,86216
1592336759.3653505,95392
1592336760.3168528,114608
1592336761.397279,111576
1592336762.4244814,135240
1592336763.3800344,212848
1592336764.398738,161040
1592336765.4615366,196864
1592336766.368416,175752
1592336767.343971,241224
1592336768.3795934,159488
1592336769.312803,209768
1592336770.4024377,146968
1592336771.3749485,186840
1592336772.3849022,231120
1592336773.321244,162320
1592336774.3888917,217016
1592336775.3759682,190848
1592336776.392117,218568
1592336777.3709395,199104
1592336778.368719,146648
1592336779.3832524,271512
1592336780.3175893,177112
1592336781.3774726,233352
1592336782.46193,132512
1592336783.4042313,176184
1592336784.4231634,196248
1592336785.3621,183632
1592336786.4319413,168184
1592336787.3714678,189288
1592336788.350839,151320
1592336789.4531069,219064
1592336790.375389,111632
1592336791.3134086,179304
1592336792.3368478,196720
1592336793.3599994,229568
1592336794.3758156,256408
1592336795.3339465,76728
1592336796.3349566,277296
1592336797.3221445,172984
1592336798.389937,192216
1592336799.4466696,254936
1592336800.4402225,98344
1592336801.3537123,171704
1592336802.3427732,167960
1592336803.4011762,179880
1592336804.349791,141480
1592336805.3513975,118392
1592336806.3678942,124448
1592336807.3654003,276528
1592336808.409918,199264
1592336809.3819172,221480
1592336810.4106584,166224
1592336811.3812466,182056
1592336812.4207456,234088
1592336813.3947203,198056
1592336814.367745,163128
1592336815.4494133,127672
1592336816.4014907,205616
1592336817.392427,267952
1592336818.3469803,106592
1592336819.3926556,130216
1592336820.4283922,194776
1592336821.4529138,178040
1592336822.4437506,253568
1592336823.3631358,132728
1592336824.3538368,134784
1592336825.368067,231016
1592336826.3742435,154576
1592336827.4400194,153328
1592336828.4975386,199504
1592336829.319835,172448
1592336830.354587,209384
1592336831.3801136,174328
1592336832.4400525,209776
1592336833.2455597,153248
1592336834.3507388,226456
1592336835.377916,201056
1592336836.3838463,158424
1592336837.4564877,179120
1592336838.3187711,126688
1592336839.355616,196440
1592336840.4197817,289392
1592336841.331848,202088
1592336842.4583251,204976
1592336843.3912833,245760
1592336844.337342,295744
1592336845.428534,231688
1592336846.4389565,285224
1592336847.3972058,226536
1592336848.3305342,259360
1592336849.4104924,273584
1592336850.342971,161136
1592336851.3628783,108792
1592336852.3817692,144616
1592336853.2911077,185968
1592336854.4095857,122128
1592336855.3999915,215384
1592336856.446443,155640
